title_index,user_index,rating,user,index
371.0,3221.0,5,,
371.0,3423.0,5,,
103.0,9560.0,3,,
103.0,8598.0,5,,
103.0,10037.0,5,,
103.0,5883.0,5,,
103.0,8249.0,5,,
103.0,5228.0,5,,
103.0,2700.0,5,,
103.0,5786.0,5,,
103.0,7072.0,5,,
103.0,6506.0,5,,
103.0,1308.0,5,,
103.0,490.0,5,,
103.0,7703.0,5,,
103.0,2095.0,5,,
103.0,1243.0,5,,
103.0,9570.0,5,,
103.0,7452.0,5,,
103.0,1032.0,5,,
103.0,2645.0,5,,
103.0,5961.0,5,,
103.0,3526.0,5,,
103.0,8681.0,5,,
103.0,7597.0,5,,
103.0,5796.0,5,,
103.0,9452.0,5,,
676.0,3030.0,5,,
676.0,7842.0,5,,
676.0,3832.0,5,,
676.0,1466.0,5,,
676.0,5338.0,5,,
676.0,8377.0,5,,
676.0,10293.0,5,,
676.0,1347.0,5,,
676.0,9697.0,5,,
676.0,8673.0,5,,
676.0,3944.0,5,,
676.0,7898.0,5,,
676.0,3678.0,5,,
676.0,3838.0,5,,
676.0,4006.0,5,,
676.0,7479.0,5,,
676.0,4105.0,5,,
676.0,6239.0,5,,
676.0,10188.0,5,,
676.0,10485.0,5,,
676.0,6978.0,5,,
676.0,8271.0,5,,
676.0,2644.0,5,,
676.0,5779.0,4,,
676.0,9053.0,4,,
295.0,2959.0,3,,
295.0,10142.0,2,,
295.0,5301.0,5,,
295.0,10061.0,5,,
295.0,9369.0,5,,
295.0,5220.0,5,,
295.0,8974.0,5,,
295.0,9115.0,5,,
295.0,1684.0,5,,
295.0,5525.0,5,,
295.0,2693.0,4,,
292.0,2346.0,1,,
292.0,10530.0,2,,
292.0,2668.0,5,,
292.0,2369.0,5,,
292.0,7246.0,5,,
292.0,9246.0,4,,
292.0,7755.0,1,,
292.0,3605.0,1,,
292.0,1598.0,5,,
292.0,1969.0,5,,
292.0,7239.0,5,,
292.0,1928.0,5,,
292.0,5884.0,5,,
292.0,546.0,5,,
292.0,5896.0,5,,
292.0,4070.0,5,,
292.0,375.0,5,,
292.0,8358.0,5,,
292.0,7338.0,5,,
292.0,9750.0,5,,
292.0,4207.0,5,,
292.0,4328.0,5,,
292.0,6441.0,5,,
292.0,4800.0,5,,
292.0,1088.0,5,,
731.0,6859.0,5,,
731.0,4279.0,5,,
731.0,554.0,5,,
721.0,2724.0,1,,
721.0,6350.0,5,,
721.0,10124.0,4,,
721.0,2469.0,5,,
721.0,2.0,5,,
721.0,4235.0,5,,
721.0,7747.0,5,,
721.0,7511.0,5,,
721.0,7626.0,5,,
721.0,4160.0,5,,
721.0,3678.0,5,,
721.0,5708.0,5,,
721.0,3827.0,4,,
721.0,8927.0,5,,
721.0,6849.0,5,,
721.0,2109.0,5,,
721.0,8481.0,5,,
721.0,472.0,5,,
721.0,6094.0,5,,
721.0,3919.0,5,,
721.0,6687.0,5,,
721.0,804.0,5,,
721.0,7815.0,5,,
721.0,3257.0,5,,
721.0,4018.0,5,,
740.0,9512.0,5,,
740.0,1043.0,5,,
740.0,544.0,5,,
740.0,6439.0,5,,
740.0,4501.0,5,,
740.0,5813.0,5,,
740.0,6602.0,5,,
740.0,6296.0,5,,
740.0,9866.0,5,,
740.0,6384.0,5,,
740.0,3297.0,5,,
740.0,4469.0,5,,
740.0,3967.0,5,,
740.0,6516.0,4,,
259.0,879.0,1,,
259.0,1090.0,2,,
259.0,6601.0,3,,
259.0,3356.0,1,,
259.0,314.0,1,,
259.0,8330.0,3,,
259.0,5826.0,5,,
259.0,8732.0,2,,
259.0,6317.0,2,,
259.0,887.0,2,,
259.0,6610.0,5,,
259.0,5576.0,5,,
259.0,4749.0,3,,
259.0,5208.0,2,,
259.0,8846.0,1,,
259.0,3070.0,1,,
259.0,1526.0,1,,
259.0,4730.0,1,,
259.0,4176.0,1,,
259.0,3278.0,5,,
259.0,2432.0,5,,
259.0,434.0,5,,
259.0,3495.0,5,,
259.0,3515.0,5,,
259.0,2618.0,5,,
298.0,7265.0,5,,
298.0,1700.0,4,,
44.0,8328.0,5,,
44.0,9859.0,5,,
44.0,6397.0,5,,
44.0,2454.0,5,,
44.0,6144.0,5,,
44.0,5779.0,4,,
44.0,9724.0,4,,
391.0,3778.0,4,,
391.0,4128.0,2,,
391.0,1192.0,1,,
391.0,5272.0,5,,
391.0,9003.0,4,,
391.0,3312.0,3,,
391.0,8916.0,5,,
391.0,3765.0,5,,
391.0,4112.0,3,,
391.0,6689.0,3,,
391.0,8980.0,5,,
391.0,8905.0,5,,
391.0,8400.0,5,,
391.0,3542.0,5,,
391.0,7408.0,4,,
391.0,3424.0,3,,
391.0,7987.0,5,,
391.0,1837.0,5,,
391.0,7289.0,5,,
391.0,2894.0,5,,
391.0,3788.0,5,,
391.0,8232.0,5,,
391.0,2866.0,5,,
391.0,5179.0,5,,
391.0,5767.0,5,,
94.0,2172.0,4,,
94.0,7686.0,3,,
94.0,7689.0,5,,
94.0,3790.0,5,,
94.0,1395.0,5,,
94.0,2897.0,5,,
94.0,4084.0,5,,
94.0,6033.0,5,,
94.0,505.0,5,,
94.0,6820.0,5,,
94.0,8080.0,5,,
94.0,9479.0,5,,
94.0,19.0,5,,
94.0,478.0,5,,
94.0,5194.0,5,,
94.0,4510.0,5,,
94.0,624.0,5,,
94.0,5587.0,5,,
94.0,5761.0,5,,
94.0,611.0,5,,
94.0,8310.0,5,,
94.0,1058.0,5,,
94.0,7183.0,5,,
94.0,9008.0,5,,
94.0,2591.0,5,,
227.0,2299.0,1,,
227.0,1210.0,2,,
227.0,7056.0,3,,
227.0,1736.0,2,,
227.0,512.0,5,,
227.0,3716.0,5,,
227.0,9295.0,5,,
227.0,1937.0,5,,
227.0,5824.0,5,,
227.0,285.0,5,,
227.0,9814.0,5,,
227.0,2594.0,5,,
227.0,6984.0,1,,
227.0,6590.0,5,,
227.0,1157.0,5,,
227.0,995.0,5,,
227.0,3792.0,5,,
227.0,10579.0,2,,
227.0,409.0,1,,
227.0,6138.0,5,,
227.0,5894.0,5,,
227.0,6451.0,5,,
227.0,8264.0,5,,
227.0,581.0,5,,
227.0,6651.0,3,,
64.0,5838.0,3,,
64.0,3131.0,3,,
64.0,8363.0,5,,
64.0,3068.0,5,,
64.0,3022.0,5,,
64.0,6256.0,4,,
64.0,4367.0,3,,
64.0,9129.0,1,,
64.0,7358.0,5,,
64.0,4770.0,5,,
64.0,4365.0,5,,
64.0,4468.0,4,,
64.0,816.0,4,,
64.0,3124.0,4,,
64.0,2321.0,4,,
64.0,7489.0,5,,
64.0,7519.0,5,,
64.0,2834.0,5,,
64.0,1481.0,5,,
64.0,3154.0,5,,
64.0,9282.0,5,,
64.0,1285.0,5,,
64.0,380.0,5,,
64.0,5781.0,5,,
64.0,1520.0,5,,
485.0,8556.0,5,,
485.0,2481.0,5,,
485.0,5885.0,5,,
485.0,4352.0,5,,
485.0,2929.0,5,,
485.0,7324.0,5,,
485.0,882.0,5,,
485.0,6677.0,5,,
485.0,9011.0,5,,
485.0,461.0,5,,
485.0,5376.0,5,,
485.0,825.0,5,,
485.0,5779.0,4,,
485.0,2956.0,4,,
485.0,6456.0,3,,
160.0,5747.0,2,,
160.0,4532.0,2,,
160.0,10581.0,3,,
160.0,5082.0,1,,
160.0,10539.0,1,,
160.0,7549.0,1,,
160.0,9330.0,5,,
160.0,7429.0,5,,
160.0,1868.0,3,,
160.0,10253.0,5,,
160.0,5962.0,5,,
160.0,9808.0,5,,
160.0,2373.0,1,,
160.0,3600.0,5,,
160.0,3934.0,4,,
160.0,10066.0,5,,
160.0,5200.0,5,,
160.0,343.0,5,,
160.0,10267.0,5,,
160.0,7118.0,5,,
160.0,5471.0,4,,
160.0,553.0,5,,
160.0,1388.0,5,,
160.0,4495.0,5,,
160.0,1344.0,5,,
105.0,4183.0,5,,
105.0,2669.0,5,,
105.0,2771.0,5,,
105.0,6037.0,5,,
105.0,2115.0,5,,
105.0,7464.0,5,,
22.0,5505.0,5,,
22.0,5296.0,1,,
22.0,2822.0,5,,
22.0,7393.0,2,,
22.0,2052.0,5,,
22.0,3065.0,5,,
22.0,4267.0,5,,
22.0,1354.0,4,,
22.0,588.0,5,,
22.0,121.0,5,,
22.0,4268.0,5,,
22.0,10213.0,5,,
22.0,8553.0,5,,
22.0,7351.0,5,,
22.0,2931.0,3,,
22.0,9270.0,3,,
22.0,941.0,3,,
22.0,3253.0,3,,
22.0,3512.0,2,,
22.0,1554.0,5,,
22.0,3003.0,5,,
22.0,5888.0,5,,
22.0,5442.0,5,,
22.0,1681.0,5,,
293.0,1555.0,4,,
293.0,10334.0,5,,
293.0,2683.0,4,,
293.0,5395.0,5,,
298.0,2631.0,5,,
298.0,3494.0,1,,
298.0,5249.0,5,,
298.0,2525.0,5,,
298.0,10263.0,5,,
298.0,8574.0,5,,
298.0,10056.0,5,,
298.0,3780.0,5,,
298.0,8132.0,5,,
298.0,4027.0,5,,
298.0,1365.0,5,,
298.0,5594.0,5,,
298.0,3071.0,5,,
298.0,1711.0,5,,
298.0,5941.0,5,,
298.0,6074.0,5,,
298.0,432.0,4,,
298.0,6804.0,4,,
298.0,4213.0,4,,
298.0,5571.0,3,,
298.0,1930.0,1,,
298.0,10276.0,1,,
298.0,4737.0,1,,
38.0,1021.0,2,,
38.0,4986.0,1,,
38.0,3434.0,1,,
38.0,5394.0,5,,
38.0,160.0,5,,
38.0,4979.0,5,,
38.0,8233.0,3,,
38.0,3468.0,5,,
38.0,10096.0,3,,
38.0,3926.0,2,,
38.0,4869.0,5,,
38.0,3521.0,5,,
38.0,2476.0,5,,
38.0,8247.0,5,,
38.0,3824.0,5,,
38.0,5647.0,4,,
38.0,4553.0,4,,
29.0,6205.0,5,,
29.0,348.0,3,,
29.0,6421.0,2,,
29.0,2120.0,5,,
29.0,742.0,5,,
29.0,6685.0,5,,
29.0,5788.0,5,,
29.0,7938.0,5,,
29.0,7971.0,5,,
29.0,8011.0,5,,
29.0,1636.0,5,,
29.0,4159.0,5,,
29.0,5305.0,5,,
29.0,3540.0,5,,
29.0,5908.0,5,,
29.0,3774.0,5,,
29.0,1675.0,5,,
29.0,6303.0,5,,
29.0,2426.0,5,,
29.0,5418.0,5,,
29.0,9208.0,5,,
29.0,6550.0,5,,
29.0,6548.0,5,,
29.0,7209.0,5,,
29.0,9148.0,5,,
55.0,5697.0,1,,
55.0,3039.0,1,,
55.0,3103.0,5,,
55.0,494.0,4,,
55.0,3993.0,2,,
55.0,9619.0,2,,
55.0,2713.0,5,,
55.0,4983.0,5,,
55.0,7539.0,5,,
55.0,5711.0,5,,
55.0,7677.0,5,,
55.0,1799.0,3,,
55.0,9803.0,3,,
55.0,4594.0,2,,
55.0,3867.0,2,,
55.0,7197.0,1,,
55.0,2354.0,1,,
55.0,3108.0,1,,
55.0,8057.0,1,,
55.0,9967.0,5,,
55.0,1802.0,5,,
55.0,1496.0,5,,
55.0,4727.0,5,,
55.0,5079.0,5,,
55.0,1179.0,5,,
462.0,6984.0,5,,
462.0,1936.0,5,,
462.0,9053.0,5,,
462.0,2356.0,5,,
462.0,5136.0,5,,
462.0,753.0,5,,
462.0,9384.0,5,,
462.0,10161.0,5,,
462.0,723.0,2,,
462.0,4425.0,5,,
462.0,1988.0,5,,
462.0,8917.0,5,,
462.0,524.0,5,,
462.0,2202.0,5,,
462.0,6871.0,5,,
462.0,6631.0,5,,
462.0,4416.0,5,,
462.0,729.0,5,,
462.0,818.0,5,,
462.0,8819.0,5,,
462.0,6912.0,5,,
462.0,8518.0,5,,
462.0,3647.0,5,,
462.0,7067.0,5,,
462.0,4073.0,5,,
100.0,9267.0,5,,
100.0,4167.0,5,,
100.0,9923.0,5,,
100.0,2723.0,5,,
100.0,10053.0,5,,
100.0,9478.0,5,,
100.0,9028.0,3,,
100.0,913.0,5,,
100.0,3650.0,5,,
100.0,765.0,5,,
100.0,779.0,5,,
100.0,2883.0,5,,
100.0,1309.0,4,,
100.0,5298.0,5,,
100.0,7583.0,5,,
100.0,9863.0,5,,
100.0,2235.0,5,,
100.0,1741.0,5,,
100.0,8864.0,5,,
100.0,5439.0,5,,
100.0,2671.0,5,,
100.0,6738.0,5,,
100.0,2507.0,4,,
100.0,4811.0,5,,
100.0,9000.0,5,,
367.0,10529.0,5,,
367.0,1676.0,5,,
367.0,7791.0,5,,
367.0,6009.0,5,,
367.0,579.0,5,,
367.0,1897.0,5,,
367.0,6014.0,5,,
367.0,8437.0,5,,
367.0,8983.0,5,,
367.0,8964.0,5,,
367.0,3031.0,5,,
367.0,6713.0,5,,
367.0,9934.0,5,,
367.0,9462.0,5,,
367.0,2416.0,5,,
367.0,969.0,5,,
367.0,8160.0,5,,
367.0,4889.0,5,,
367.0,5696.0,5,,
367.0,4580.0,5,,
367.0,33.0,5,,
367.0,3708.0,5,,
367.0,9606.0,5,,
367.0,771.0,4,,
367.0,6548.0,4,,
33.0,2420.0,2,,
33.0,5131.0,5,,
33.0,9176.0,4,,
33.0,2570.0,2,,
33.0,7953.0,2,,
33.0,8997.0,5,,
33.0,753.0,5,,
33.0,8301.0,4,,
33.0,3906.0,5,,
33.0,637.0,5,,
33.0,9363.0,3,,
33.0,9761.0,1,,
33.0,7032.0,5,,
33.0,4032.0,5,,
33.0,9539.0,5,,
33.0,8599.0,5,,
33.0,9955.0,5,,
33.0,861.0,5,,
33.0,8024.0,5,,
33.0,4393.0,5,,
33.0,3725.0,5,,
33.0,3815.0,5,,
33.0,7922.0,5,,
33.0,1425.0,5,,
33.0,3509.0,4,,
705.0,6390.0,3,,
705.0,5848.0,1,,
705.0,6548.0,1,,
705.0,2954.0,5,,
705.0,8533.0,1,,
705.0,2625.0,1,,
705.0,5628.0,5,,
705.0,1431.0,5,,
705.0,5347.0,5,,
705.0,416.0,5,,
705.0,9299.0,5,,
705.0,9906.0,4,,
705.0,4948.0,3,,
705.0,5302.0,5,,
705.0,2907.0,5,,
705.0,9041.0,5,,
705.0,2166.0,5,,
705.0,8605.0,5,,
705.0,1305.0,5,,
705.0,644.0,5,,
705.0,580.0,5,,
705.0,6049.0,5,,
705.0,4287.0,5,,
705.0,9739.0,5,,
705.0,9404.0,5,,
31.0,3591.0,2,,
31.0,8977.0,1,,
31.0,4587.0,3,,
31.0,9672.0,3,,
31.0,8172.0,2,,
31.0,5785.0,3,,
31.0,6824.0,2,,
31.0,8645.0,2,,
31.0,9675.0,2,,
31.0,8243.0,3,,
31.0,1783.0,3,,
31.0,2040.0,5,,
31.0,9684.0,5,,
31.0,8722.0,5,,
31.0,7924.0,5,,
31.0,3782.0,5,,
31.0,7115.0,5,,
31.0,6160.0,5,,
31.0,5138.0,5,,
31.0,482.0,5,,
31.0,8222.0,5,,
31.0,6093.0,5,,
31.0,944.0,5,,
31.0,2177.0,5,,
31.0,3997.0,4,,
501.0,6827.0,5,,
501.0,7633.0,5,,
501.0,10454.0,5,,
501.0,6557.0,5,,
256.0,2675.0,2,,
256.0,4788.0,1,,
256.0,6467.0,3,,
256.0,5468.0,3,,
256.0,8918.0,3,,
256.0,2377.0,5,,
256.0,5459.0,5,,
256.0,1947.0,5,,
256.0,8934.0,5,,
256.0,4356.0,5,,
256.0,3222.0,1,,
256.0,7350.0,5,,
256.0,3185.0,3,,
256.0,8590.0,3,,
256.0,6498.0,2,,
256.0,751.0,5,,
256.0,3015.0,5,,
256.0,6571.0,5,,
256.0,8520.0,5,,
256.0,2817.0,5,,
256.0,4604.0,5,,
256.0,713.0,3,,
256.0,8217.0,2,,
256.0,2463.0,1,,
256.0,10049.0,1,,
314.0,10138.0,5,,
314.0,1103.0,5,,
314.0,3484.0,5,,
642.0,7592.0,5,,
642.0,10355.0,5,,
642.0,1130.0,5,,
642.0,2365.0,5,,
642.0,3696.0,1,,
642.0,9241.0,5,,
642.0,5591.0,5,,
642.0,8396.0,5,,
642.0,4067.0,5,,
642.0,5027.0,5,,
642.0,6955.0,5,,
642.0,6645.0,5,,
642.0,4926.0,5,,
642.0,9677.0,3,,
642.0,2188.0,3,,
642.0,7653.0,5,,
642.0,9350.0,5,,
642.0,8016.0,5,,
642.0,10595.0,5,,
642.0,3231.0,5,,
642.0,7022.0,4,,
642.0,9051.0,3,,
642.0,6157.0,3,,
642.0,8451.0,5,,
642.0,4374.0,5,,
137.0,1351.0,5,,
137.0,5508.0,5,,
137.0,4333.0,5,,
137.0,7321.0,5,,
137.0,10006.0,5,,
137.0,165.0,5,,
137.0,5700.0,5,,
137.0,5570.0,5,,
137.0,8303.0,5,,
137.0,10196.0,5,,
137.0,6208.0,5,,
137.0,8298.0,5,,
137.0,5827.0,5,,
137.0,3397.0,5,,
137.0,743.0,5,,
137.0,2606.0,5,,
137.0,8889.0,5,,
137.0,3157.0,5,,
137.0,10136.0,5,,
137.0,6719.0,5,,
137.0,3206.0,5,,
137.0,1587.0,5,,
137.0,7372.0,5,,
137.0,10599.0,5,,
137.0,1467.0,5,,
543.0,10545.0,3,,
543.0,8186.0,5,,
543.0,10594.0,5,,
543.0,8943.0,5,,
543.0,9878.0,4,,
543.0,5868.0,5,,
543.0,9486.0,4,,
543.0,9199.0,5,,
543.0,4450.0,5,,
543.0,8147.0,3,,
543.0,2418.0,3,,
543.0,3427.0,3,,
543.0,8226.0,5,,
543.0,9272.0,5,,
543.0,3115.0,5,,
543.0,4161.0,5,,
543.0,9954.0,5,,
543.0,4.0,5,,
543.0,713.0,3,,
543.0,3971.0,1,,
543.0,6099.0,1,,
543.0,8754.0,1,,
543.0,1896.0,5,,
543.0,6279.0,5,,
543.0,4673.0,5,,
155.0,10353.0,3,,
155.0,1112.0,4,,
155.0,7377.0,5,,
155.0,9328.0,5,,
155.0,6203.0,5,,
155.0,4996.0,5,,
155.0,4004.0,5,,
155.0,3585.0,5,,
155.0,4147.0,5,,
155.0,2082.0,5,,
155.0,5809.0,5,,
155.0,8778.0,3,,
155.0,8357.0,5,,
155.0,2710.0,5,,
155.0,8823.0,5,,
155.0,7270.0,5,,
155.0,10301.0,5,,
155.0,9141.0,5,,
155.0,3090.0,5,,
155.0,2319.0,5,,
155.0,921.0,5,,
155.0,957.0,5,,
155.0,6926.0,5,,
155.0,4290.0,5,,
155.0,8533.0,5,,
354.0,10277.0,5,,
354.0,9490.0,2,,
354.0,5187.0,5,,
354.0,4612.0,1,,
354.0,5091.0,5,,
354.0,7216.0,5,,
354.0,5574.0,5,,
354.0,10507.0,5,,
354.0,9187.0,5,,
354.0,1864.0,3,,
354.0,6113.0,5,,
354.0,9044.0,1,,
354.0,8092.0,5,,
354.0,8150.0,5,,
354.0,2701.0,5,,
354.0,4906.0,4,,
354.0,6548.0,2,,
354.0,3203.0,5,,
354.0,8155.0,5,,
354.0,582.0,5,,
354.0,6984.0,5,,
354.0,6396.0,4,,
354.0,2999.0,1,,
354.0,8194.0,5,,
354.0,5870.0,5,,
263.0,2161.0,5,,
263.0,4472.0,5,,
263.0,10448.0,5,,
263.0,4982.0,5,,
263.0,713.0,1,,
263.0,1513.0,5,,
263.0,6120.0,4,,
263.0,7212.0,3,,
263.0,1280.0,5,,
263.0,2575.0,5,,
263.0,7120.0,5,,
263.0,1529.0,5,,
263.0,9725.0,5,,
263.0,9602.0,5,,
263.0,4827.0,5,,
263.0,8169.0,5,,
263.0,5292.0,5,,
263.0,4670.0,5,,
263.0,7676.0,4,,
263.0,6879.0,4,,
413.0,4291.0,5,,
413.0,5040.0,5,,
413.0,5902.0,5,,
413.0,4499.0,5,,
413.0,8824.0,5,,
413.0,2397.0,5,,
413.0,8601.0,5,,
413.0,6601.0,5,,
413.0,6408.0,5,,
413.0,10405.0,5,,
413.0,10165.0,5,,
413.0,6759.0,5,,
413.0,6548.0,4,,
413.0,5821.0,4,,
413.0,6813.0,4,,
413.0,6202.0,4,,
413.0,7594.0,3,,
657.0,6211.0,1,,
657.0,7584.0,2,,
657.0,4669.0,5,,
657.0,6715.0,2,,
657.0,1461.0,3,,
657.0,2111.0,1,,
657.0,5967.0,5,,
657.0,1990.0,5,,
657.0,6908.0,5,,
657.0,1356.0,5,,
657.0,9442.0,5,,
657.0,5556.0,5,,
657.0,10214.0,5,,
657.0,2756.0,5,,
657.0,2067.0,5,,
657.0,4927.0,5,,
657.0,9562.0,5,,
657.0,3275.0,5,,
657.0,3076.0,5,,
657.0,8729.0,5,,
657.0,3161.0,5,,
657.0,6727.0,5,,
657.0,9586.0,5,,
657.0,1812.0,5,,
657.0,3543.0,5,,
537.0,3030.0,5,,
537.0,7842.0,5,,
537.0,9994.0,5,,
537.0,10028.0,5,,
537.0,7475.0,5,,
537.0,8088.0,5,,
537.0,5780.0,5,,
537.0,8377.0,5,,
537.0,231.0,5,,
537.0,5779.0,4,,
693.0,132.0,5,,
693.0,6332.0,5,,
693.0,8060.0,5,,
693.0,8752.0,5,,
693.0,4394.0,5,,
693.0,9946.0,5,,
693.0,10424.0,4,,
693.0,493.0,4,,
693.0,3199.0,2,,
693.0,8984.0,5,,
693.0,7896.0,5,,
693.0,7892.0,5,,
693.0,6274.0,5,,
693.0,4008.0,5,,
693.0,4686.0,2,,
693.0,8419.0,5,,
693.0,1763.0,5,,
693.0,9880.0,5,,
693.0,5116.0,5,,
693.0,7839.0,5,,
693.0,8492.0,5,,
693.0,2575.0,4,,
693.0,3731.0,5,,
693.0,6292.0,5,,
693.0,5502.0,5,,
102.0,2391.0,3,,
102.0,2555.0,3,,
102.0,8871.0,5,,
102.0,5204.0,5,,
102.0,7738.0,5,,
102.0,9766.0,5,,
102.0,10466.0,5,,
102.0,5597.0,5,,
102.0,8775.0,5,,
102.0,1006.0,5,,
102.0,931.0,5,,
102.0,10044.0,5,,
102.0,9111.0,5,,
102.0,5497.0,5,,
102.0,2485.0,5,,
102.0,8240.0,5,,
102.0,7470.0,5,,
102.0,9964.0,5,,
102.0,3882.0,5,,
102.0,5330.0,5,,
102.0,5067.0,5,,
102.0,10441.0,5,,
102.0,5154.0,5,,
102.0,8128.0,5,,
102.0,2380.0,5,,
445.0,6536.0,1,,
445.0,4657.0,5,,
445.0,8332.0,5,,
445.0,4063.0,2,,
445.0,4676.0,5,,
445.0,1411.0,5,,
445.0,7514.0,5,,
445.0,6736.0,5,,
445.0,6437.0,5,,
445.0,411.0,5,,
445.0,172.0,5,,
445.0,3875.0,5,,
445.0,942.0,5,,
445.0,8826.0,5,,
445.0,8865.0,5,,
445.0,396.0,5,,
445.0,8450.0,5,,
445.0,7315.0,5,,
445.0,1057.0,5,,
445.0,7937.0,5,,
445.0,9383.0,5,,
445.0,1326.0,5,,
445.0,3730.0,5,,
445.0,8581.0,5,,
445.0,1123.0,5,,
306.0,3968.0,5,,
306.0,3870.0,1,,
306.0,6210.0,1,,
306.0,7609.0,5,,
306.0,7440.0,1,,
306.0,484.0,5,,
306.0,7989.0,5,,
306.0,7725.0,1,,
306.0,219.0,5,,
306.0,3165.0,3,,
306.0,10320.0,5,,
306.0,2655.0,5,,
306.0,9424.0,5,,
306.0,6548.0,5,,
306.0,4102.0,5,,
306.0,9346.0,5,,
306.0,520.0,5,,
306.0,4250.0,5,,
306.0,6419.0,5,,
306.0,1151.0,5,,
306.0,2156.0,5,,
306.0,3862.0,5,,
306.0,9760.0,5,,
306.0,818.0,5,,
306.0,5351.0,5,,
229.0,1873.0,1,,
229.0,1764.0,1,,
229.0,0.0,2,,
229.0,894.0,1,,
229.0,4999.0,5,,
229.0,2027.0,1,,
229.0,3807.0,1,,
229.0,5592.0,1,,
229.0,369.0,4,,
229.0,3040.0,1,,
229.0,7351.0,5,,
229.0,1408.0,1,,
229.0,7991.0,5,,
229.0,4227.0,1,,
229.0,4330.0,5,,
229.0,1811.0,1,,
229.0,5572.0,1,,
229.0,5632.0,5,,
229.0,6724.0,1,,
229.0,1961.0,5,,
229.0,10314.0,5,,
229.0,1345.0,5,,
229.0,3261.0,5,,
229.0,464.0,5,,
374.0,1427.0,1,,
374.0,2573.0,1,,
374.0,789.0,2,,
374.0,6548.0,5,,
374.0,3417.0,5,,
374.0,215.0,5,,
374.0,2694.0,3,,
374.0,3975.0,3,,
374.0,6026.0,5,,
374.0,4914.0,1,,
374.0,605.0,5,,
374.0,4087.0,5,,
374.0,3119.0,5,,
374.0,385.0,1,,
374.0,6749.0,5,,
374.0,7083.0,5,,
374.0,287.0,5,,
374.0,2535.0,5,,
374.0,5675.0,5,,
374.0,5819.0,5,,
374.0,7487.0,5,,
374.0,7675.0,5,,
374.0,1309.0,2,,
374.0,9713.0,5,,
374.0,4797.0,5,,
678.0,643.0,5,,
678.0,5754.0,1,,
678.0,10491.0,1,,
678.0,4990.0,3,,
678.0,731.0,5,,
678.0,4938.0,2,,
678.0,2501.0,5,,
678.0,4667.0,5,,
678.0,5300.0,5,,
678.0,8848.0,5,,
678.0,4014.0,5,,
678.0,1328.0,5,,
678.0,2810.0,5,,
678.0,485.0,5,,
678.0,1678.0,5,,
678.0,8215.0,5,,
678.0,10031.0,5,,
678.0,10483.0,5,,
678.0,4724.0,5,,
678.0,7878.0,4,,
678.0,4140.0,3,,
678.0,1026.0,3,,
678.0,9075.0,5,,
678.0,2122.0,5,,
678.0,7952.0,5,,
11.0,5263.0,2,,
11.0,8021.0,4,,
11.0,6059.0,3,,
11.0,395.0,2,,
11.0,3370.0,5,,
11.0,10104.0,5,,
11.0,1887.0,5,,
11.0,9410.0,5,,
11.0,9496.0,5,,
11.0,8163.0,5,,
11.0,8575.0,4,,
11.0,4375.0,5,,
11.0,2244.0,5,,
11.0,653.0,5,,
11.0,2776.0,5,,
11.0,2788.0,5,,
11.0,1981.0,5,,
11.0,3343.0,5,,
11.0,1361.0,5,,
11.0,8995.0,5,,
11.0,5985.0,5,,
11.0,1744.0,5,,
11.0,7293.0,5,,
11.0,7846.0,5,,
11.0,606.0,5,,
131.0,7133.0,2,,
131.0,8827.0,1,,
131.0,8051.0,1,,
131.0,7988.0,2,,
131.0,1027.0,1,,
131.0,2868.0,5,,
131.0,2949.0,5,,
131.0,6829.0,5,,
131.0,9320.0,5,,
131.0,2906.0,5,,
131.0,10389.0,5,,
131.0,3880.0,5,,
131.0,6171.0,5,,
131.0,6232.0,5,,
131.0,5308.0,5,,
131.0,4743.0,5,,
131.0,2329.0,5,,
131.0,3336.0,5,,
131.0,7301.0,5,,
131.0,757.0,5,,
131.0,5162.0,5,,
131.0,1855.0,5,,
131.0,8279.0,5,,
131.0,3797.0,5,,
131.0,6189.0,5,,
561.0,9451.0,3,,
561.0,9303.0,1,,
561.0,8290.0,5,,
561.0,7604.0,5,,
561.0,7288.0,2,,
561.0,6649.0,5,,
561.0,9615.0,5,,
561.0,2585.0,5,,
561.0,3644.0,5,,
561.0,1952.0,5,,
561.0,6573.0,5,,
561.0,649.0,5,,
561.0,4114.0,5,,
561.0,4820.0,5,,
561.0,6072.0,5,,
561.0,183.0,5,,
561.0,5234.0,5,,
561.0,7524.0,5,,
561.0,4530.0,5,,
561.0,2326.0,5,,
561.0,6764.0,5,,
561.0,473.0,5,,
561.0,10475.0,5,,
561.0,2070.0,5,,
561.0,7768.0,5,,
465.0,4037.0,5,,
465.0,3593.0,5,,
465.0,1642.0,5,,
465.0,2590.0,5,,
465.0,7769.0,5,,
465.0,4125.0,5,,
465.0,1023.0,5,,
465.0,10288.0,5,,
465.0,5729.0,5,,
465.0,10321.0,5,,
465.0,9220.0,5,,
465.0,6548.0,4,,
465.0,1109.0,3,,
465.0,158.0,5,,
465.0,5226.0,5,,
465.0,8209.0,5,,
465.0,3405.0,5,,
465.0,6236.0,5,,
465.0,5598.0,5,,
465.0,8950.0,5,,
465.0,9777.0,5,,
465.0,6754.0,5,,
465.0,6884.0,5,,
465.0,6106.0,5,,
465.0,4211.0,5,,
695.0,10377.0,4,,
695.0,5350.0,2,,
